asserted_class,control,core_accepted,failure_reasons,gate_status,hard_gates_passed,identity_passed,identity_prediction,identity_probability,seed,source_class,source_file
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1458,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1459,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1459,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1459,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1460,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1460,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1460,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1461,base_imbalance,3_5
normal_machining,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1461,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1461,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1462,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1462,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1462,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1463,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1463,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1463,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1464,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1464,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1464,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1465,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1465,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1465,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1466,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1466,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1466,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1467,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1467,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1467,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1468,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1468,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1468,base_imbalance,3_5
base_imbalance,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1469,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1469,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1469,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1470,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1470,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1470,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1471,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1471,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1471,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1472,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1472,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1472,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1473,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1473,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1473,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1474,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1474,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1474,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1475,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1475,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1475,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1476,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1476,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1476,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1477,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1477,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1477,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1478,base_imbalance,3_5
normal_machining,wrong_label,False,stats_union|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1478,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1478,base_imbalance,3_5
base_imbalance,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,base_imbalance,1.0,1479,base_imbalance,3_5
normal_machining,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1479,base_imbalance,3_5
lead_screw_anomaly,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1479,base_imbalance,3_5
normal_machining,white_noise,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,3063777184,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,3063777184,constant,none
normal_machining,white_noise,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,3336168219,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,3336168219,constant,none
normal_machining,white_noise,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,3637793014,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,3637793014,constant,none
normal_machining,white_noise,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,373765566,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,373765566,constant,none
normal_machining,white_noise,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,2034714620,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,2034714620,constant,none
normal_machining,white_noise,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1442668051,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1442668051,constant,none
normal_machining,white_noise,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,2933102386,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,2933102386,constant,none
normal_machining,white_noise,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,986470042,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,986470042,constant,none
normal_machining,white_noise,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,3663975722,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,3663975722,constant,none
normal_machining,white_noise,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,1768682149,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,1768682149,constant,none
normal_machining,white_noise,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,34203662,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,34203662,constant,none
normal_machining,white_noise,False,stats_union|soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,2167329603,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,2167329603,constant,none
normal_machining,white_noise,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,2173181652,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,2173181652,constant,none
normal_machining,white_noise,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,743686319,white_noise,none
normal_machining,constant,False,sanity,"{""sanity"":false}",False,False,not_evaluated_after_hard_gate_failure,0.0,743686319,constant,none
normal_machining,white_noise,False,soft_spectrum|psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":false,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,2982853750,white_noise,none
